name,aliases,place,wikidata,region,group,usage,lon,lat,cid
malomykhailivka,malomikhaylovka;malomykhailivka;malomykhailovka,village,Q4278361,dnipropetrovsk region,vostok group of forces,0,34.439331,48.260265,593823316725732771
hrushuvato krynychne,grushevato krinichnoe;hrushuvato krynychne,village,Q4150867,dnipropetrovsk region,tsentr group of forces,0,35.246853,48.249748,593778146555488261
medychne,medichnoe;medychne,village,Q4287791,dnipropetrovsk region,tsentr group of forces,0,36.216923,48.255543,593803035891938651
novovasylkivka,novovasilkovka;novovasylkivka;novovasylkovka,village,Q4323316,dnipropetrovsk region,tsentr group of forces,0,35.859371,48.246799,593765480697544875
maiak,chervonyi maiak;maiak;mayak,village,Q4512445,dnipropetrovsk region,vostok group of forces,0,34.666672,48.24646,593764024702438832
bereznuvatka,bereznovatka;bereznuvatka,hamlet,Q4084527,dnipropetrovsk region,tsentr group of forces,0,35.602882,48.246059,593762302421489346
mykyshivka,mykyshivka;mykyshovka;nikishovka,village,Q4320019,luhansk region,,0,39.948002,48.24474,593756637363971042
oleksandrivka,aleksandrovka;oleksandrivka;oleksandrovka,village,Q4061263,dnipropetrovsk region,vostok group of forces,0,34.222069,48.24371,593752213541930229
katerynivka,katerinovka;katerynivka;katerynovka,village,Q4217330,dnipropetrovsk region,vostok group of forces,0,33.982285,48.243126,593749705280789581
kolona mezhova,kolona mezhevaya;kolona mezhova;kolona mezhyevaya,village,Q4228415,dnipropetrovsk region,tsentr group of forces,0,36.835193,48.2449046,593757346030462073
verbky osokorivka,petrivske;verbki osokorovka;verbky osokorivka;verbky osokorovka,village,Q4361378,dnipropetrovsk region,tsentr group of forces,0,35.413738,48.242001,593744873444013034
homelske,gomelskoe;homelske,village,Q4142934,dnipropetrovsk region,vostok group of forces,0,33.576664,48.240253,593737365839342552
solontsi,solontsi;solontsy,hamlet,Q4428437,dnipropetrovsk region,tsentr group of forces,0,35.7786816,48.2439051,593753046767142266
zvonetske,zvonetske;zvonetskoe,village,Q4189682,dnipropetrovsk region,tsentr group of forces,0,35.173409,48.24131,593741905621371169
sorokopanivka,sorokopanivka;sorokopanovka,village,Q4429288,dnipropetrovsk region,vostok group of forces,0,34.001308,48.240971,593740449626285724
preobrazhenka,preobrazhenka;preobrazhyenka,village,Q4377260,dnipropetrovsk region,vostok group of forces,0,34.297642,48.247669,593769217317530666
novomyloradivka,novomiloradovka;novomyloradivka;novomyloradovka,village,Q4324496,dnipropetrovsk region,vostok group of forces,0,34.0151113,48.2405604,593738684394740871
dubovyky,duboviki;dubovyky,village,Q4169400,dnipropetrovsk region,tsentr group of forces,0,36.217121,48.238911,593731601995871777
novopidhorodnie,novopidhorodnie,village,Q4324958,dnipropetrovsk region,tsentr group of forces,0,36.9001147,48.2462136,593762968142717459
honcharka,goncharka;honcharka,village,Q4143199,dnipropetrovsk region,tsentr group of forces,0,34.895172,48.23885,593731340001544772
ulianivka,ulianivka;ulianovka;ulyanovka,hamlet,Q4475095,dnipropetrovsk region,tsentr group of forces,0,35.974388,48.2365,593721246829478388
bereznuvativka,bereznovatovka;bereznuvativka;bereznuvatovka,village,Q4084528,dnipropetrovsk region,vostok group of forces,0,34.50222,48.2365,593721246828006220
petrivske,petrivske;petrovske;petrovskoe;petrovskoye,village,Q4361379,dnipropetrovsk region,vostok group of forces,0,34.705215,48.237617,593726044306678847
rudnychne,rudnichnoe;rudnychne,village,Q4399562,dnipropetrovsk region,vostok group of forces,0,33.557663,48.237385,593725047873118623
andriivka,andreevka;andreyevka;andriivka;andriovka,village,Q4065616,dnipropetrovsk region,tsentr group of forces,0,35.714424,48.235035,593714954702129784
novooleksandrivka,novoaleksandriyevka;novoaleksandrovka;novooleksandriivka;novooleksandrivka;novooleksandrovka;novoolexandrivka,village,Q4323055,dnipropetrovsk region,tsentr group of forces,0,35.517769,48.23513,593715362723826249
vasylivka,vasilevka;vasilievka;vasilivka;vasilovka;vasylivka;vasylovka,village,Q4104245,dnipropetrovsk region,tsentr group of forces,0,36.512718,48.234791,593713906730907854
oleksandrivka,aleksandrovka;oleksandrivka;oleksandrovka,village,Q4061279,dnipropetrovsk region,tsentr group of forces,0,36.651085,48.240257,593737383022286157
pokrovka,pokrovka,village,Q4369181,dnipropetrovsk region,vostok group of forces,0,34.06826,48.23444,593712399194942500
artemivka,artemivka;artemovka;artyomovka,village,Q843184,dnipropetrovsk region,tsentr group of forces,0,36.168362,48.2341,593710938908161962
poliana,poliana;polyana,village,Q4371443,dnipropetrovsk region,vostok group of forces,0,33.943233,48.233356,593707743450268609
andriivka,andreevka;andreyevka;andriivka;andriovka,village,Q4065646,dnipropetrovsk region,vostok group of forces,0,33.809391,48.233761,593709482911889647
pavlivka,pavlivka;pavlovka;pavlyivka,village,Q4341683,dnipropetrovsk region,tsentr group of forces,0,35.3723424,48.2378493,593727036444791350
haidamatske,chervonyi yar;gaydamakskoe;haidamatske,village,Q4512540,dnipropetrovsk region,vostok group of forces,0,34.6033391,48.2335136,593708422055761483
vesele,vesele;veseloe;veseloye;veselye;vesyoloe,village,Q4109783,dnipropetrovsk region,tsentr group of forces,0,36.6103503,48.2360429,593719284030060077
boltyshka,boltyshka,village,Q4091057,dnipropetrovsk region,vostok group of forces,0,34.17984,48.232731,593705059095945216
zvonetskyi khutir,zvonetskiy khutor;zvonetsky khutor;zvonetskyi khutir,village,Q4189678,dnipropetrovsk region,tsentr group of forces,0,35.033829,48.233189,593707026191820773
antonivske,antonivske;antonovskoe;antonovskoye,village,Q2686752,dnipropetrovsk region,tsentr group of forces,0,36.660351,48.23101,593697667459709311
dorohanivka,doroganovka;dorohanivka;dorohanovka,village,Q4166772,dnipropetrovsk region,tsentr group of forces,0,34.979778,48.230671,593696211464115394
dubo osokorivka,dubo osokorivka;dubo osokorovka,hamlet,Q4169351,dnipropetrovsk region,tsentr group of forces,0,35.337517,48.225807,593675320743545389
lozuvatka,lozovatka;lozuvatka,village,Q4265524,dnipropetrovsk region,vostok group of forces,0,34.338116,48.231167,593698341767252548
motyna balka,motina balka;motyna balka,hamlet,Q4304794,dnipropetrovsk region,vostok group of forces,0,33.628593,48.231361,593699174990198449
nadiivka,nadievka;nadiivka;nadiovka;zhdanove,village,Q4178529,dnipropetrovsk region,tsentr group of forces,0,34.7509209,48.2274375,593682325834618569
makorty,makorty,village,Q4275967,dnipropetrovsk region,vostok group of forces,0,33.7621,48.230942,593697375399034932
hrushivka,grushevka;hrushivka;hrushovka,village,Q4150884,dnipropetrovsk region,vostok group of forces,0,34.460331,48.22723,593681432481130411
chervone,chervone;chervonoe;chervonoye,village,Q4512270,dnipropetrovsk region,vostok group of forces,0,33.5344875,48.2242182,593668496038709015
ivanivka,ivanivka;ivanovka,village,Q81645,dnipropetrovsk region,tsentr group of forces,0,35.963573,48.2232187,593664205368809397
manvelivka,manvelivka;manvelovka,village,Q4280197,dnipropetrovsk region,tsentr group of forces,0,35.866341,48.228443,593686642277866469
zavialivka,zavialivka;zavialovka;zavyalovka,village,Q4183358,dnipropetrovsk region,vostok group of forces,0,33.654427,48.228218,593685675908012955
marie kostiantynivka,mare konstantinovka;marie kostiantynivka;marie kostiantynovka,hamlet,Q4283362,dnipropetrovsk region,vostok group of forces,0,33.742794,48.220951,593654464380761290
bohdanivka,bogdanivka;bogdanovka;bohdanivka;bohdanovka,village,Q4089350,dnipropetrovsk region,tsentr group of forces,0,36.569019,48.222431,593660820935185595
trudoliubivka,trudoliubivka;trudoliubovka;trudolyubivka;trudolyubovka,village,Q4464428,dnipropetrovsk region,vostok group of forces,0,34.691051,48.222431,593660820933307627
vasylivka,vasilevka;vasilievka;vasilivka;vasilovka;vasylivka;vasylovka,village,Q4104259,dnipropetrovsk region,tsentr group of forces,0,35.414429,48.22208,593659313400510108
oleksiivka,alekseevka;alekseyevka;olekseyevka;oleksiivka;oleksiovka;oleksivka;oleksiyivka,hamlet,Q4061828,dnipropetrovsk region,tsentr group of forces,0,35.181999,48.221741,593657857406364335
zaporozhets,zaporozhets;zaporozhyets,hamlet,Q4186865,dnipropetrovsk region,tsentr group of forces,0,35.229721,48.221401,593656397117531416
hriakuvate,gryakovatoe;hriakuvate,hamlet,Q4151191,dnipropetrovsk region,tsentr group of forces,0,35.2966851,48.2215842,593657183096613549
marivka,marevka;marivka;mariyevka;marovka;maryivka,village,Q4283404,dnipropetrovsk region,vostok group of forces,0,33.724556,48.222672,593661856019459468
novomykhailivka,novo mykhailivka;novomikhaylivka;novomikhaylovka;novomykhailivka;novomykhailovka,hamlet,Q4324532,dnipropetrovsk region,vostok group of forces,0,33.686874,48.219234,593647089921858138
nyzhnoderevechka,nizhnederevechka;nyzhnoderevechka,village,Q4318764,luhansk region,,0,39.7784,48.217281,593638701856820576
kopani,kampani;kopani,village,Q4232191,dnipropetrovsk region,tsentr group of forces,0,36.3146994,48.2192326,593647085629518667
apollonivka,apollonivka;apollonovka,village,Q2687213,dnipropetrovsk region,tsentr group of forces,0,34.781197,48.224739,593670733717916941
myroliubivka,mirolyubovka;myroliubivka;myroliubovka;myrolyubovka,village,Q4295995,dnipropetrovsk region,tsentr group of forces,0,35.677761,48.215221,593629854220090177
volodymyrivka,vladimirovka;volodymirivka;volodymyrivka;volodymyrovka,village,Q4113178,dnipropetrovsk region,vostok group of forces,0,33.638081,48.213463,593622303665544129
dibrivka,dibrivka;dibrovka;dibrovke,village,Q4161161,dnipropetrovsk region,tsentr group of forces,0,35.77766,48.213161,593621006587560316
kobzar,kobzar,hamlet,Q4225125,dnipropetrovsk region,tsentr group of forces,0,35.8419,48.213051,593620534141221996
hanno mykolaivka,anno nikolaevka;hanno mykolaivka;hanno nikolayevka,village,Q4066697,dnipropetrovsk region,vostok group of forces,0,33.896969,48.201656,593571592986939145
pryvilne,privolne;privolnoe;privolnoye;privylne;pryvilne,village,Q4377968,dnipropetrovsk region,vostok group of forces,0,34.71508,48.210411,593609195426433736
chuhuieve,chuguevo;chuhuieve,village,Q4517539,dnipropetrovsk region,tsentr group of forces,0,36.79184,48.209721,593606231901076256
korolivka,korolivka;korolovka;korolyovka,village,Q4233710,luhansk region,,0,39.9147,48.209381,593604771615318476
popove,popove;popovo,hamlet,Q4372799,dnipropetrovsk region,tsentr group of forces,0,35.289799,48.209381,593604771610693575
kostiantynivka,konstantinovka;kostiantynivka;kostiantynovka,village,Q4231424,dnipropetrovsk region,vostok group of forces,0,34.4884125,48.2084622,593600824534947165
kalynivka,kalinina;kalinovka;kalynivka;kalynovka,village,Q4209525,dnipropetrovsk region,vostok group of forces,0,33.597992,48.210258,593608538295320360
hirky,gorki;hirky,village,Q4144374,dnipropetrovsk region,tsentr group of forces,0,35.5125175,48.2091553,593603800948307398
shmakove,shmakove;shmakovo,village,Q4525596,dnipropetrovsk region,vostok group of forces,0,34.422909,48.206982,593594467983283581
mykolaivka,mykolaevka;mykolaivka;mykolayivka;nikolaevka;nikolayevka,village,Q4320304,dnipropetrovsk region,tsentr group of forces,0,36.523846,48.208096,593599252578952262
volodymyrivka,vladimirovka;volodymirivka;volodymyrivka;volodymyrovka,village,Q4113169,dnipropetrovsk region,tsentr group of forces,0,36.486969,48.206631,593592960451826745
zoria,zaria;zarya;zoria;zorya,village,Q4187715,dnipropetrovsk region,tsentr group of forces,0,35.90984,48.206631,593592960451249616
orikhove,orekhovo;orikhove,village,Q4336323,dnipropetrovsk region,tsentr group of forces,0,35.051903,48.210228,593608409447755391
dniprovske,dneprovskoe;dniprovske,hamlet,Q4163180,dnipropetrovsk region,tsentr group of forces,0,35.610821,48.208923,593602804515993029
malynivka,malinovka;malynivka;malynovka,village,Q4277895,dnipropetrovsk region,vostok group of forces,0,34.59766,48.205601,593588536633622556
mykilske,mikilskoye;mykilske;mykilskoe;mykilskoye;nikilskoye;nikolskoe;nikolskoye,village,Q4321021,dnipropetrovsk region,vostok group of forces,0,34.69379,48.205261,593587076344838046
zaporizke,zaporizke;zaporozhskoe;zaporozhskoye;zaporozke,village,Q4186954,dnipropetrovsk region,tsentr group of forces,0,35.503689,48.204571,593584112818213705
chervonokamiane,chervonokamennoe;chervonokamiane,village,Q12169647,dnipropetrovsk region,tsentr group of forces,0,34.964466,48.204887,593585470027340018
ordo vasylivka,ordo vasilevka;ordo vasylivka;ordo vasylovka,village,Q4336092,dnipropetrovsk region,vostok group of forces,0,33.714642,48.204571,593584112816424658
solone,solone;solyonoe,town,Q1001064,dnipropetrovsk region,tsentr group of forces,0,34.87713,48.20423,593582648233739210
myloradivka,miloradovka;myloradivka;myloradovka,village,Q4293690,dnipropetrovsk region,vostok group of forces,0,33.9632,48.204231,593582652527792576
nadezhdyne,nadezhdino;nadezhdyne,hamlet,Q4311898,dnipropetrovsk region,tsentr group of forces,0,35.5462136,48.2038272,593580917362588006
zatyshne,zatishne;zatishnoe;zatishnoye;zatyshne,village,Q4188372,dnipropetrovsk region,vostok group of forces,0,34.24868,48.207699,593597547474660584
hruzynivka,gruzinovka;hruzynivka;hruzynovka,village,Q4150524,dnipropetrovsk region,vostok group of forces,0,34.0832406,48.2018751,593572533584963241
dubivka,dubivka;dubovka,hamlet,Q4169431,luhansk region,,0,39.6048465,48.2084532,593600785885357935
varvarivka,varvarivka;varvarovka,village,Q4103633,dnipropetrovsk region,tsentr group of forces,0,35.3367256,48.1986441,593558656546883350
shevchenko,shevchenko;shevchenkove;shevchenkovo,village,Q4522112,dnipropetrovsk region,tsentr group of forces,0,35.8256286,48.2018332,593572353198079197
mykilske na dnipri,mykilske na dnipri;nikolskoe na dnepre,village,Q4320947,dnipropetrovsk region,tsentr group of forces,0,35.172379,48.202862,593576772718773531
dniprovske,dneprovskoe;dniprovske,village,Q4163183,dnipropetrovsk region,tsentr group of forces,0,34.8200903,48.1924703,593532139418281210
zelenyi yar,zelenyi yar;zelyony yar;zelyonyy yar,hamlet,Q4190934,dnipropetrovsk region,vostok group of forces,0,34.028671,48.205425,593587780718809471
novoselivka,novoselivka;novoselovka;novosyolovka,village,Q4325871,dnipropetrovsk region,tsentr group of forces,0,34.923206,48.201126,593569316655298502
novoandriivka,novoandreevka;novoandriivka;novoandriovka,village,Q4323133,dnipropetrovsk region,tsentr group of forces,0,36.4073293,48.1970253,593551702995901729
ivanivske,ivanivske;ivanovka;ivanovske;ivanovskoe;ivanovskoye,hamlet,Q4196717,dnipropetrovsk region,tsentr group of forces,0,35.76324,48.19702,593551681520421160
shevchenkivske,shevchenkivske;shevchenkovskoe;shevchenkovskoye,village,Q4522294,dnipropetrovsk region,tsentr group of forces,0,35.606689,48.197021,593551685815231905
zelenyi hai,zelenyi gay;zelenyi hai;zelenyy gai;zelenyy gay;zelenyy hai;zelyony gay;zelyonyy gay,village,Q4190819,dnipropetrovsk region,tsentr group of forces,0,36.34106,48.19668,593550221232118340
lubiantsi,lubiantsi;lubyantsy,hamlet,Q4267839,dnipropetrovsk region,tsentr group of forces,0,35.745956,48.199665,593563041708901796
pysmenne,pismennoe;pysmenne,town,Q3411440,dnipropetrovsk region,tsentr group of forces,0,35.802086,48.202667,593575935200780518
vasylivka na dnipri,vasilevka na dnepre;vasylivka na dnipri;vasylovka na dnipri,village,Q4104209,dnipropetrovsk region,tsentr group of forces,0,35.204659,48.194618,593541365008417587
nenasytets,nenasytets,village,Q4317098,dnipropetrovsk region,tsentr group of forces,0,35.25375,48.194271,593539874654814966
mykhailivka,mikhailovka;mikhaylovka;mykhailivka;mykhailovka;mykhaylivka;mykhaylovka,village,Q4297613,dnipropetrovsk region,tsentr group of forces,0,35.4148488,48.1942313,593539702856284225
zelene,zelene;zelenoye;zelyonoe,hamlet,Q4190729,dnipropetrovsk region,tsentr group of forces,0,35.308994,48.188007,593512970979728065
vysoke,vysoke;vysokoe;vysokoye,hamlet,Q4129418,dnipropetrovsk region,vostok group of forces,0,34.209633,48.193237,593535433657586785
chervonyi orlyk,chervony orlik;chervonyi orlyk;chervonyy orlik,hamlet,Q4512455,dnipropetrovsk region,vostok group of forces,0,33.989639,48.191872,593529571027007751
troitske,troickoe;troitske;troitskoe;troitskoye,village,Q4463613,dnipropetrovsk region,tsentr group of forces,0,35.5286499,48.1907328,593524679060796618
shevchenkivske,shevchenkivske;shevchenkovskoe;shevchenkovskoye,hamlet,Q4522288,dnipropetrovsk region,tsentr group of forces,0,35.7344236,48.1894644,593519228747503768
marivka,marevka;marivka;mariyevka;marovka;maryivka,hamlet,Q4283394,dnipropetrovsk region,tsentr group of forces,0,36.858479,48.191681,593528750691123055
kamiane,kamennoe;kamennoye;kamenoye;kamiane;kamianoe;kamyanoye,village,Q4211190,dnipropetrovsk region,tsentr group of forces,0,34.965698,48.190151,593522179389267394
solone,solone;solyonoe,village,Q4428625,dnipropetrovsk region,tsentr group of forces,0,36.519825,48.191532,593528110740657297
biliakivka,belyakovka;biliakivka;biliakovka;krasnoznamianka,hamlet,Q4238738,dnipropetrovsk region,tsentr group of forces,0,36.87872,48.1865783,593506833473031808
